KeyName,LnkName,KeyLastWriteTimestamp
ms-gamingoverlay|26871528629fc6b5,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=8276&WindowId=591020.lnk,2021-09-13 10:09:13
ms-gamingoverlay|27fc9eb9768a214d,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1872124110&ProcessId=18056&WindowId=5243934.lnk,2021-09-13 10:09:13
ms-gamingoverlay|2bab693e55f51f5e,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=65272&WindowId=2623832.lnk,2021-09-13 10:09:13
ms-gamingoverlay|2be33d92c7763cab,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1872124110&ProcessId=12516&WindowId=5179496.lnk,2021-09-13 10:09:13
ms-gamingoverlay|2d557914958ba7e7,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=4904&WindowId=6556240.lnk,2021-09-13 10:09:13
ms-gamingoverlay|2e72d8a8da018223,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=11776&WindowId=1772014.lnk,2021-09-13 10:09:13
ms-gamingoverlay|2f000d2539a60fce,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=18016&WindowId=591294.lnk,2021-09-13 10:09:13
ms-gamingoverlay|32f3bec8605a95c3,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=19108&WindowId=395126.lnk,2021-09-13 10:09:13
ms-gamingoverlay|37fd988145c97d96,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=15748&WindowId=786970.lnk,2021-09-13 10:09:13
ms-gamingoverlay|38b22adf6789b0d2,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=18512&WindowId=920128.lnk,2021-09-13 10:09:13
ms-gamingoverlay|38f30d4461d37187,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=13444&WindowId=19401048.lnk,2021-09-13 10:09:13
ms-gamingoverlay|39e51ee62b785dae,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=15716&WindowId=1444130.lnk,2021-09-13 10:09:13
ms-gamingoverlay|3ddbfc4843e1ffb2,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=12432&WindowId=657822.lnk,2021-09-13 10:09:13
ms-gamingoverlay|43e4db61b3c15ee9,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=4064&WindowId=658114.lnk,2021-09-13 10:09:13
ms-gamingoverlay|48ac9f89c018adf0,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=11000&WindowId=918984.lnk,2021-09-13 10:09:13
ms-gamingoverlay|4d09843a0a9d26fc,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=15716&WindowId=2034932.lnk,2021-09-13 10:09:13
ms-gamingoverlay|50ec4f00be215df8,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=19328&WindowId=526050.lnk,2021-09-13 10:09:13
ms-gamingoverlay|56e65948a3b5aa66,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=11744&WindowId=263606.lnk,2021-09-13 10:09:13
ms-gamingoverlay|571138bebd1de52a,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=3496&WindowId=197158.lnk,2021-09-13 10:09:13
ms-gamingoverlay|5863346798fa2fe3,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=15992&WindowId=197474.lnk,2021-09-13 10:09:13
ms-gamingoverlay|5ba76aa9ba3624e,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=22404&WindowId=528298.lnk,2021-09-13 10:09:13
ms-gamingoverlay|5fc4628d8b7657e8,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=2340&WindowId=197824.lnk,2021-09-13 10:09:13
ms-gamingoverlay|610da7119a9270e,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=10612&WindowId=328854.lnk,2021-09-13 10:09:13
ms-gamingoverlay|62236be0845dde79,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=22088&WindowId=2427426.lnk,2021-09-13 10:09:13
ms-gamingoverlay|64124fbfd75feeba,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=23140&WindowId=1050012.lnk,2021-09-13 10:09:13
ms-gamingoverlay|647724b8fbd461ef,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=19200&WindowId=1051486.lnk,2021-09-13 10:09:13
ms-gamingoverlay|64a3bc67ee771b25,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=17100&WindowId=986686.lnk,2021-09-13 10:09:13
ms-gamingoverlay|64ca69b6773546b6,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=3868&WindowId=2885872.lnk,2021-09-13 10:09:13
ms-gamingoverlay|6749f701e403920d,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--kglcheck-.lnk,2021-09-13 10:09:13
ms-gamingoverlay|67c10ade88b5bbb9,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=3208&WindowId=591116.lnk,2021-09-13 10:09:13
ms-gamingoverlay|6b36d15e36063b08,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=11532&WindowId=197686.lnk,2021-09-13 10:09:13
ms-gamingoverlay|6d2c837216260c91,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=17116&WindowId=657892.lnk,2021-09-13 10:09:13
ms-gamingoverlay|70537fe2c4576dfb,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=47964&WindowId=790316.lnk,2021-09-13 10:09:13
ms-gamingoverlay|7346b3c3cdb7f327,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=17100&WindowId=3214806.lnk,2021-09-13 10:09:13
ms-gamingoverlay|74afd03cfe86cddb,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=7288&WindowId=2098454.lnk,2021-09-13 10:09:13
ms-gamingoverlay|75f9e6859be22753,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=11728&WindowId=2297902.lnk,2021-09-13 10:09:13
ms-gamingoverlay|76fb8bed5d3f19c9,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=6668&WindowId=5964712.lnk,2021-09-13 10:09:13
ms-gamingoverlay|786ed5c6f2e51ae3,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=19140&WindowId=1640282.lnk,2021-09-13 10:09:13
ms-gamingoverlay|7a4cc7b7f369282c,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=13316&WindowId=2427326.lnk,2021-09-13 10:09:13
ms-gamingoverlay|7a6dfaad045e15ff,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=17676&WindowId=2098700.lnk,2021-09-13 10:09:13
ms-gamingoverlay|7aeb9b24f98b68ef,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=5728&WindowId=525096.lnk,2021-09-13 10:09:13
ms-gamingoverlay|7df27d8c87457065,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=49340&WindowId=984290.lnk,2021-09-13 10:09:13
ms-gamingoverlay|820a43acc1bec7e3,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=17736&WindowId=1706558.lnk,2021-09-13 10:09:13
ms-gamingoverlay|8212e76634c09e00,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1941566477&ProcessId=16404&WindowId=524638.lnk,2021-09-13 10:09:13
ms-gamingoverlay|82451a71de74f4b3,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=16768&WindowId=2558498.lnk,2021-09-13 10:09:13
ms-gamingoverlay|82ec19f2f0a6eaac,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=13352&WindowId=11798624.lnk,2021-09-13 10:09:13
ms-gamingoverlay|87258ac9c9599b6d,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=2040&WindowId=722300.lnk,2021-09-13 10:09:13
ms-gamingoverlay|88107a551d3e8947,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--- (3).lnk,2021-09-13 10:09:13
ms-gamingoverlay|8ae39a4d1f7891c,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=2696&WindowId=787958.lnk,2021-09-13 10:09:13
ms-gamingoverlay|8eedefe6514453f2,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=13808&WindowId=67220.lnk,2021-09-13 10:09:13
ms-gamingoverlay|9318baf2ce017ff7,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=7828&WindowId=2820182.lnk,2021-09-13 10:09:13
ms-gamingoverlay|94759f4ceef3035b,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=7140&WindowId=787696.lnk,2021-09-13 10:09:13
ms-gamingoverlay|957f2bd537abf3f,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=60332&WindowId=85985490.lnk,2021-09-13 10:09:13
ms-gamingoverlay|962062d779444f81,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=10612&WindowId=263426.lnk,2021-09-13 10:09:13
ms-gamingoverlay|9b0c585c64916454,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=17448&WindowId=4327098.lnk,2021-09-13 10:09:13
ms-gamingoverlay|9b1a9e5f7e7598ce,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=9008&WindowId=591146.lnk,2021-09-13 10:09:13
ms-gamingoverlay|9cc9c979fffd3129,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=12056&WindowId=262698.lnk,2021-09-13 10:09:13
ms-gamingoverlay|9ccffafce185fd9,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=11532&WindowId=197562.lnk,2021-09-13 10:09:13
ms-gamingoverlay|9d27a48c944f05b0,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=11744&WindowId=263522.lnk,2021-09-13 10:09:13
ms-gamingoverlay|9da74734c6414d89,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=20812&WindowId=526544.lnk,2021-09-13 10:09:13
ms-gamingoverlay|9f7403fa02dd2535,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=3208&WindowId=985518.lnk,2021-09-13 10:09:13
ms-gamingoverlay|9f87ad0a3f05c860,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=10104&WindowId=723700.lnk,2021-09-13 10:09:13
ms-gamingoverlay|a18b556373d335e,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1872124110&ProcessId=19916&WindowId=5770012.lnk,2021-09-13 10:09:13
ms-gamingoverlay|a23f448f34e0aedf,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=2040&WindowId=853140.lnk,2021-09-13 10:09:13
ms-gamingoverlay|a2764f880e400842,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=12316&WindowId=329008.lnk,2021-09-13 10:09:13
ms-gamingoverlay|a3565d1afec77712,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=22076&WindowId=1901934.lnk,2021-09-13 10:09:13
ms-gamingoverlay|a678a19195ce0fe0,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=15748&WindowId=8521788.lnk,2021-09-13 10:09:13
ms-gamingoverlay|a74554882d442a7e,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1941566477&ProcessId=12432&WindowId=263144.lnk,2021-09-13 10:09:13
ms-gamingoverlay|ab098298d45c4ae9,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=21608&WindowId=199508.lnk,2021-09-13 10:09:13
ms-gamingoverlay|af7d389663cabd34,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=64728&WindowId=525820.lnk,2021-09-13 10:09:13
ms-gamingoverlay|b78f315b11eecfb3,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=6148&WindowId=2296442.lnk,2021-09-13 10:09:13
ms-gamingoverlay|b939065eae3d7f80,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=7744&WindowId=460536.lnk,2021-09-13 10:09:13
ms-gamingoverlay|b944206aaa7ec1d9,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=4788&WindowId=1114664.lnk,2021-09-13 10:09:13
ms-gamingoverlay|b951f2c83e2ada26,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=13152&WindowId=66552.lnk,2021-09-13 10:09:13
ms-gamingoverlay|beecbf7e74024c4e,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=17012&WindowId=394982.lnk,2021-09-13 10:09:13
ms-gamingoverlay|bfd185ebaab8a3b1,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=13352&WindowId=2951574.lnk,2021-09-13 10:09:13
ms-gamingoverlay|c303315d953ecd87,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=17708&WindowId=329392.lnk,2021-09-13 10:09:13
ms-gamingoverlay|c60e5b0bcab7e000,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1701961169&ProcessId=46652&WindowId=5965996.lnk,2021-09-13 10:09:13
ms-gamingoverlay|c7d47db55429888d,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=5436&WindowId=328888.lnk,2021-09-13 10:09:13
ms-gamingoverlay|c8583d16c101fad7,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=13444&WindowId=1378002.lnk,2021-09-13 10:09:13
ms-gamingoverlay|c8e8a6d9941b8c00,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=11460&WindowId=1245286.lnk,2021-09-13 10:09:13
ms-gamingoverlay|d2f8a4083a8a7fd6,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=22872&WindowId=1246348.lnk,2021-09-13 10:09:13
ms-gamingoverlay|d53010252f999a2b,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=19196&WindowId=1115726.lnk,2021-09-13 10:09:13
ms-gamingoverlay|e13ab8618d97860d,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay---.lnk,2021-09-13 10:09:13
ms-gamingoverlay|e1a9aefcfe84fd2f,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=19040&WindowId=590700.lnk,2021-09-13 10:09:13
ms-gamingoverlay|e2dad15325e5ec4d,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=17148&WindowId=2295150.lnk,2021-09-13 10:09:13
ms-gamingoverlay|e2f3c5afbe39070b,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=6360&WindowId=2688290.lnk,2021-09-13 10:09:13
ms-gamingoverlay|e3791f3fd9212352,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-pid=16896&WindowId=198466.lnk,2021-09-13 10:09:13
ms-gamingoverlay|e85288f5f6903100,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=3496&WindowId=263308.lnk,2021-09-13 10:09:13
ms-gamingoverlay|e8ebaedf59bbb5fd,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=20812&WindowId=2295164.lnk,2021-09-13 10:09:13
ms-gamingoverlay|ecf1e80f0936b31a,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=11460&WindowId=2229792.lnk,2021-09-13 10:09:13
ms-gamingoverlay|ef94b9124462803e,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1941566477&ProcessId=15316&WindowId=66720.lnk,2021-09-13 10:09:13
ms-gamingoverlay|f1bacc9d92e17bc9,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=6252&WindowId=1706274.lnk,2021-09-13 10:09:13
ms-gamingoverlay|f262646a3e6571b7,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--- (2).lnk,2021-09-13 10:09:13
ms-gamingoverlay|f5537a06310ad526,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=2340&WindowId=132322.lnk,2021-09-13 10:09:13
ms-gamingoverlay|f6fc4f7ef99b455d,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=12316&WindowId=263136.lnk,2021-09-13 10:09:13
ms-gamingoverlay|f74a1b0a348bf5b0,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1816891279&ProcessId=5728&WindowId=328816.lnk,2021-09-13 10:09:13
ms-gamingoverlay|f8211ba5e7960ed4,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1879366078&ProcessId=45740&WindowId=1901360.lnk,2021-09-13 10:09:13
ms-gamingoverlay|fb95a0a10c0139e,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1872124110&ProcessId=10936&WindowId=460146.lnk,2021-09-13 10:09:13
ms-gamingoverlay|fe9c360a7cdc54ac,c:\users\klim\Desktop\Forensic\Recent\ms-gamingoverlay--startuptips-TitleId=1869984148&ProcessId=19816&WindowId=6753010.lnk,2021-09-13 10:09:13
ms-settings-conn|17435f50af05a3ea,c:\users\klim\Desktop\Forensic\Recent\ms-settings-connectabledevicesdevicediscovery.lnk,2021-09-13 10:09:13
ms-settings-conn|23b653541bd81ec7,c:\users\klim\Desktop\Forensic\Recent\ms-settings-connectabledevicesdevicediscovery (2).lnk,2021-09-13 10:09:13
ms-settings-conn|8aea0bdeafa9b084,c:\users\klim\Desktop\Forensic\Recent\ms-settings-connectabledevicesdevicediscovery (3).lnk,2021-09-13 10:09:13
ms-settings-disp|ee8be74cf9f399c7,c:\users\klim\Desktop\Forensic\Recent\ms-settings-displays-topologyprojection.lnk,2021-09-13 10:09:13
ms-settingssound|47ecc820e20bd3fe,c:\users\klim\Desktop\Forensic\Recent\ms-settingssound (2).lnk,2021-09-13 10:09:13
ms-settingssound|6ec069d2220cf301,c:\users\klim\Desktop\Forensic\Recent\ms-settingssound.lnk,2021-09-13 10:09:13
my kaspersky.lnk|21cec2029148ee47,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Kaspersky Secure Connection\My Kaspersky.lnk,2021-05-26 08:54:46
my kaspersky.lnk|950ef40f4f578b74,C:\Program Files (x86)\Kaspersky Lab\Kaspersky Secure Connection 5.3\StartMenu\ksde\Kaspersky Secure Connection\My Kaspersky.lnk,2021-05-26 08:54:48
narrator.lnk|cade43be3b2003c4,c:\users\klim\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\Narrator.lnk,2021-05-26 08:54:49
ninja-win.zip.ln|2c5d9a1678751dc,c:\users\klim\Desktop\Forensic\Recent\ninja-win.zip.lnk,2021-09-13 10:09:13
ninja.lnk|1a12cef9129f92df,c:\users\klim\Desktop\Forensic\Recent\ninja.lnk,2021-09-13 10:09:13
notepad++.lnk|6a8f764122d603e3,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Notepad++.lnk,2021-05-26 08:54:46
notepad.lnk|508c89a410e13c2b,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Notepad.lnk,2021-05-26 08:54:41
nsis.lnk|c4f6d4312f98b386,c:\users\klim\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\NSIS.lnk,2021-08-22 16:34:13
obs studio (64bi|b6c6c22527acbfbe,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\OBS Studio\OBS Studio (64bit).lnk,2021-07-11 06:01:47
obs studio.lnk|f8d392cf6c9eae13,C:\Users\Public\Desktop\OBS Studio.lnk,2021-07-11 06:01:47
odbc data source|42e93af66b0179cc,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\ODBC Data Sources (32-bit).lnk,2021-05-26 08:54:41
