SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,EntryName,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\a7ba40025dac9a67.customDestinations-ms,2021-05-26 09:05:30,2021-06-22 07:17:32,2021-10-03 16:52:39,a7ba40025dac9a67,Microsoft Office Hub,,,,,0,,,0,"HasTargetIdList, HasName, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe!Microsoft.MicrosoftOfficeHub,0x0,,,,,PropertyStoreDataBlock,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\b8ab77100df80ab2.customDestinations-ms,2021-09-14 17:08:01,2021-10-03 16:43:36,2021-10-03 16:52:39,b8ab77100df80ab2,Microsoft Office Excel x64,Recent,2021-10-03 16:43:18,2021-10-03 16:43:18,2021-10-03 16:43:26,82158,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\LNKs\20211003204318_LECmd_Output.csv,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\LNKs\20211003204318_LECmd_Output.csv,0x67EF6,0x2,desktop-91gu178,00:d8:61:2e:91:83,2021-10-03 16:04:19,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\b8ab77100df80ab2.customDestinations-ms,2021-09-14 17:08:01,2021-10-03 16:43:36,2021-10-03 16:52:39,b8ab77100df80ab2,Microsoft Office Excel x64,Recent,2021-10-03 16:41:23,2021-10-03 16:41:23,2021-10-03 16:41:26,11869,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\Amcache\20211002103723_Amcache_DeviceContainers.csv,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\Amcache\20211002103723_Amcache_DeviceContainers.csv,0x67EF5,0x2,desktop-91gu178,00:d8:61:2e:91:83,2021-10-03 16:04:19,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\b8ab77100df80ab2.customDestinations-ms,2021-09-14 17:08:01,2021-10-03 16:43:36,2021-10-03 16:52:39,b8ab77100df80ab2,Microsoft Office Excel x64,Recent,2021-09-22 19:23:01,2021-10-03 11:42:21,2021-10-03 11:42:32,14942,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\PDn_DocsRegulations.xlsx,,My Computer\D:\source\repos\InfoSec_Labs\PDn\PDn_DocsRegulations.xlsx,0x37390,0x1F,desktop-91gu178,00:d8:61:2e:91:83,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\b8ab77100df80ab2.customDestinations-ms,2021-09-14 17:08:01,2021-10-03 16:43:36,2021-10-03 16:52:39,b8ab77100df80ab2,Microsoft Office Excel x64,Recent,2021-09-25 17:08:05,2021-09-25 17:08:05,2021-10-03 10:54:15,15477,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\REZAS\LR1_Rules.xlsx,,My Computer\D:\source\repos\InfoSec_Labs\REZAS\LR1_Rules.xlsx,0x35F8B,0x7,desktop-91gu178,00:d8:61:2e:91:83,2021-09-24 19:44:55,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\b916037c1e115fe0.customDestinations-ms,2021-05-25 10:56:56,2021-10-03 16:05:00,2021-10-03 16:52:39,b916037c1e115fe0,Unknown AppId,,2021-08-15 18:17:05,2021-08-15 18:17:29,2021-10-03 16:04:58,114017656,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasName, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),14172ECA,,C:\Program Files\WindowsApps\Microsoft.SkypeApp_15.75.140.0_x86__kzf8qxf38zg5c\Skype\Skype.exe,,My Computer\C:\Program Files\WindowsApps\Microsoft.SkypeApp_15.75.140.0_x86__kzf8qxf38zg5c\Skype\Skype.exe,0x6F9FC,0x28,desktop-91gu178,00:d8:61:2e:91:83,2021-09-12 09:17:38,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",--shutdown
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\ccba5a5986c77e43.customDestinations-ms,2021-05-25 10:46:04,2021-06-22 07:17:32,2021-10-03 16:52:39,ccba5a5986c77e43,Microsoft Edge (Chromium),,2021-04-01 19:18:23,2021-04-01 08:51:20,2021-05-25 10:46:52,3138960,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),14172ECA,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,My Computer\C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,0x70C03,0x7,desktop-91gu178,00:d8:61:2e:91:83,2021-05-25 09:32:19,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\ccba5a5986c77e43.customDestinations-ms,2021-05-25 10:46:04,2021-06-22 07:17:32,2021-10-03 16:52:39,ccba5a5986c77e43,Microsoft Edge (Chromium),,2021-04-01 19:18:23,2021-04-01 08:51:20,2021-05-25 10:46:52,3138960,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),14172ECA,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,,My Computer\C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,0x70C03,0x7,desktop-91gu178,00:d8:61:2e:91:83,2021-05-25 09:32:19,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",--inprivate
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,Recent,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://rungameid/730
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,Recent,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://rungameid/22370
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,Recent,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://rungameid/400
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,Recent,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://rungameid/4500
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,Recent,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://rungameid/570
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://store
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://open/games
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://url/CommunityHome
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://open/friends
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://open/settings
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,,,,,0,,,0,"IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,,,,,,,PropertyStoreDataBlock,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://open/bigpicture
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",steam://startsteamvr
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d356105fac5527ef.customDestinations-ms,2021-05-25 13:29:43,2021-09-15 18:33:44,2021-10-03 16:52:39,d356105fac5527ef,Steam 1/22/2021,,2021-09-15 18:14:44,2021-09-13 23:06:40,2021-09-15 18:21:49,4282600,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Steam\steam.exe,,My Computer\D:\Steam\steam.exe,0x6BDA1,0x1,desktop-91gu178,00:d8:61:2e:91:83,2021-09-15 18:09:51,"TrackerDataBaseBlock, PropertyStoreDataBlock",-exitsteam
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\fb3b0dbfee58fac8.customDestinations-ms,2021-06-26 19:38:55,2021-10-03 08:33:36,2021-10-03 16:52:39,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,Recent,2021-10-03 08:33:22,2021-10-03 08:33:24,2021-10-03 08:33:25,103666,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Primernyj_perechen6_dokumentov_25-08-2017.rtf,,My Computer\D:\Downloads\Primernyj_perechen6_dokumentov_25-08-2017.rtf,0x373B2,0xD,desktop-91gu178,00:d8:61:2e:91:83,2021-10-02 08:14:08,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\fb3b0dbfee58fac8.customDestinations-ms,2021-06-26 19:38:55,2021-10-03 08:33:36,2021-10-03 16:52:39,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,Recent,2021-10-03 06:50:11,2021-10-03 06:50:12,2021-10-03 06:50:13,22135,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\сданные задания и оценки-1.docx,,My Computer\D:\Downloads\сданные задания и оценки-1.docx,0x67E10,0x6,desktop-91gu178,00:d8:61:2e:91:83,2021-10-02 08:14:08,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\fb3b0dbfee58fac8.customDestinations-ms,2021-06-26 19:38:55,2021-10-03 08:33:36,2021-10-03 16:52:39,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,Recent,2021-10-03 05:34:17,2021-10-03 05:34:18,2021-10-03 05:34:19,28993,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\лек.docx,,My Computer\D:\Downloads\лек.docx,0x67E0F,0x5,desktop-91gu178,00:d8:61:2e:91:83,2021-10-02 08:14:08,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\fb3b0dbfee58fac8.customDestinations-ms,2021-06-26 19:38:55,2021-10-03 08:33:36,2021-10-03 16:52:39,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,Recent,2021-09-26 08:43:36,2021-09-26 08:45:24,2021-10-01 15:42:04,12255,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\IoCs.docx,,My Computer\D:\source\repos\usb_forensic\IoCs.docx,0x37E03,0x3,desktop-91gu178,00:d8:61:2e:91:83,2021-09-24 19:44:55,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\fb3b0dbfee58fac8.customDestinations-ms,2021-06-26 19:38:55,2021-10-03 08:33:36,2021-10-03 16:52:39,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,Recent,2021-09-25 17:08:05,2021-09-25 17:08:05,2021-10-01 19:09:46,4741004,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\REZAS\REZAS_LR1_Burov.docx,,My Computer\D:\source\repos\InfoSec_Labs\REZAS\REZAS_LR1_Burov.docx,0x35F5A,0x7,desktop-91gu178,00:d8:61:2e:91:83,2021-09-24 19:44:55,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\fb3b0dbfee58fac8.customDestinations-ms,2021-06-26 19:38:55,2021-10-03 08:33:36,2021-10-03 16:52:39,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,Recent,2021-09-22 18:53:13,2021-09-24 18:35:55,2021-09-26 16:27:19,17828,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\PDn_DocsList.docx,,My Computer\D:\source\repos\InfoSec_Labs\PDn\PDn_DocsList.docx,0x36284,0x15,desktop-91gu178,00:d8:61:2e:91:83,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock",
