SourceFile,SourceCreated,SourceModified,SourceAccessed,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,NetworkPath,CommonPath,Arguments,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,MACVendor,TrackerCreatedOn,ExtraBlocksPresent
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\15-00 26.09.21 ekat.lnk,2021-09-26 13:28:15,2021-09-26 13:28:15,2021-10-03 16:43:18,2021-09-26 13:28:02,2021-09-26 13:28:04,2021-09-26 13:28:15,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\15-00 26.09.21 ekat\15-00 26.09.21 ekat,,,,My Computer\D:\Downloads\15-00 26.09.21 ekat\15-00 26.09.21 ekat,0x37E04,0x3,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-24 19:44:55,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\15-00 26.09.21 ekat.zip.lnk,2021-09-26 13:27:43,2021-09-26 13:27:53,2021-10-03 16:43:18,2021-09-26 13:27:24,2021-09-26 13:27:41,2021-09-26 13:27:43,133977770,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\15-00 26.09.21 ekat.zip,,,,My Computer\D:\Downloads\15-00 26.09.21 ekat.zip,0x0,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-24 19:44:55,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\20211002080422_SrumECmd_NetworkConnections_Output.csv.lnk,2021-10-02 08:04:44,2021-10-02 08:04:44,2021-10-03 16:43:18,2021-10-02 08:04:24,2021-10-02 08:04:24,2021-10-02 08:04:44,45289,,D:\Tools\SrumECmd,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Tools\SrumECmd\20211002080422_SrumECmd_NetworkConnections_Output.csv,,,,My Computer\D:\Tools\SrumECmd\20211002080422_SrumECmd_NetworkConnections_Output.csv,0x33063,0xE,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\20211002080422_SrumECmd_NetworkUsages_Output.csv.lnk,2021-10-02 08:05:34,2021-10-02 08:08:11,2021-10-03 16:43:18,2021-10-02 08:04:24,2021-10-02 08:04:24,2021-10-02 08:05:36,356875,,D:\Tools\SrumECmd,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Tools\SrumECmd\20211002080422_SrumECmd_NetworkUsages_Output.csv,,,,My Computer\D:\Tools\SrumECmd\20211002080422_SrumECmd_NetworkUsages_Output.csv,0x35FAC,0x8,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\20211002102003_Windows10Creators_DESKTOP-91GU178_AppCompatCache.csv.lnk,2021-10-02 06:20:07,2021-10-02 06:20:07,2021-10-03 16:43:18,2021-10-02 06:20:03,2021-10-02 06:20:04,2021-10-02 06:20:07,28984,,D:\Tools\AppCompatCacheParser,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Tools\AppCompatCacheParser\20211002102003_Windows10Creators_DESKTOP-91GU178_AppCompatCache.csv,,,,My Computer\D:\Tools\AppCompatCacheParser\20211002102003_Windows10Creators_DESKTOP-91GU178_AppCompatCache.csv,0x13E7C,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\20211002103723_Amcache_DeviceContainers.csv.lnk,2021-10-03 16:41:07,2021-10-03 16:41:07,2021-10-03 16:43:18,2021-10-02 06:37:23,2021-10-02 06:37:23,2021-10-03 16:41:06,12129,,D:\source\repos\usb_forensic\Sources&IoCs\Amcache,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\Amcache\20211002103723_Amcache_DeviceContainers.csv,,,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\Amcache\20211002103723_Amcache_DeviceContainers.csv,0x1401E,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-10-03 16:04:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\20211003204033_LECmd_Output.csv.lnk,2021-10-03 16:41:51,2021-10-03 16:41:51,2021-10-03 16:43:18,2021-10-03 16:40:33,2021-10-03 16:40:33,2021-10-03 16:41:51,105315,,D:\source\repos\usb_forensic\Sources&IoCs\LNKs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\LNKs\20211003204033_LECmd_Output.csv,,,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\LNKs\20211003204033_LECmd_Output.csv,0x67EF4,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-10-03 16:04:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\All.zip.lnk,2021-09-12 14:07:03,2021-09-28 18:51:42,2021-10-03 16:43:18,2021-09-12 10:48:03,2021-09-12 10:52:38,2021-09-28 18:51:42,676857158,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Old\All.zip,,,,My Computer\D:\Downloads\Old\All.zip,0x6A0B8,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-12 09:17:38,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Amcache.lnk,2021-10-02 08:14:13,2021-10-03 16:41:07,2021-10-03 16:43:18,2021-10-02 08:14:10,2021-10-02 08:14:17,2021-10-03 16:41:07,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\Amcache,,,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\Amcache,0x35FB2,0x7,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-10-02 08:14:08,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AppCompatCache.lnk,2021-10-02 08:14:01,2021-10-02 08:14:01,2021-10-03 16:43:18,2021-10-02 08:13:57,2021-10-02 08:13:57,2021-10-02 08:13:57,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources\AppCompatCache,,,,My Computer\D:\source\repos\usb_forensic\Sources\AppCompatCache,0x35FB1,0x7,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AppCompatCacheParser.lnk,2021-10-02 06:20:07,2021-10-02 06:20:07,2021-10-03 16:43:18,2021-10-02 06:17:05,2021-10-02 06:20:03,2021-10-02 06:20:07,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Tools\AppCompatCacheParser,,,,My Computer\D:\Tools\AppCompatCacheParser,0x2795,0x1A,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\cheat_sheet_desc.docx.lnk,2021-10-01 16:54:49,2021-10-01 16:54:49,2021-10-03 16:43:18,2021-10-01 16:54:37,2021-10-01 16:54:37,2021-10-01 16:54:37,0,,D:\source\repos\usb_forensic,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\cheat_sheet_desc.docx,,,,My Computer\D:\source\repos\usb_forensic\cheat_sheet_desc.docx,0x67D2D,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Converted_documents.zip.lnk,2021-09-21 18:13:10,2021-09-21 18:13:10,2021-10-03 16:43:18,2021-09-21 18:13:04,2021-09-21 18:13:04,2021-09-21 18:13:10,1115,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Converted_documents.zip,,,,My Computer\D:\Downloads\Converted_documents.zip,0x0,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Copies.lnk,2021-10-01 15:42:37,2021-10-01 16:03:53,2021-10-03 16:43:18,2021-10-01 15:42:33,2021-10-01 16:03:53,2021-10-01 16:03:53,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Trash\Copies,,,,My Computer\D:\Trash\Copies,0x23EC,0x13,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\dfir_cheat_sheet.pdf.lnk,2021-09-28 15:32:32,2021-10-01 16:38:57,2021-10-03 16:43:18,2021-09-28 15:32:21,2021-09-28 15:32:33,2021-10-01 16:38:57,64401,,D:\source\repos\usb_forensic,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\dfir_cheat_sheet.pdf,,,,My Computer\D:\source\repos\usb_forensic\dfir_cheat_sheet.pdf,0x2380,0xD,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\dfir_cheat_sheet_desc.docx.lnk,2021-10-01 16:55:05,2021-10-01 17:33:52,2021-10-03 16:43:18,2021-10-01 16:54:37,2021-10-01 16:54:37,2021-10-01 16:55:06,0,,D:\source\repos\usb_forensic,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\dfir_cheat_sheet_desc.docx,,,,My Computer\D:\source\repos\usb_forensic\dfir_cheat_sheet_desc.docx,0x67D2D,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (2).lnk,2021-06-12 20:22:57,2021-06-12 20:23:04,2021-10-03 16:43:18,2021-05-25 17:48:06,2021-06-12 20:23:04,2021-06-12 20:23:04,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (3).lnk,2021-06-12 20:23:04,2021-06-12 20:23:17,2021-10-03 16:43:18,2021-05-25 17:48:06,2021-06-12 20:23:08,2021-06-12 20:23:17,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (4).lnk,2021-06-12 20:23:17,2021-06-12 20:28:38,2021-10-03 16:43:18,2021-05-25 17:48:06,2021-06-12 20:28:37,2021-06-12 20:28:38,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (5).lnk,2021-06-12 20:28:38,2021-06-14 10:45:07,2021-10-03 16:43:18,2021-05-25 17:48:06,2021-06-14 10:44:19,2021-06-14 10:45:07,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (6).lnk,2021-06-14 10:47:38,2021-09-21 17:58:11,2021-10-03 16:43:18,2021-05-25 17:48:06,2021-09-21 17:58:09,2021-09-21 17:58:11,16384,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x0,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads (7).lnk,2021-09-21 18:17:57,2021-10-03 11:45:49,2021-10-03 16:43:18,2021-05-25 17:48:06,2021-10-03 08:33:25,2021-10-03 11:45:49,16384,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Downloads.lnk,2021-05-25 17:48:09,2021-06-12 20:22:57,2021-10-03 16:43:18,2021-05-25 17:48:06,2021-06-12 20:22:55,2021-06-12 20:22:57,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads,,,,My Computer\D:\Downloads,0x18AFD,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 14:00:14,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FAPSI_130601_152.pdf.lnk,2021-09-18 06:45:48,2021-09-24 19:00:56,2021-10-03 16:43:18,2021-09-18 06:45:48,2021-09-18 06:46:20,2021-09-22 20:05:34,10282364,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FAPSI_130601_152.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FAPSI_130601_152.pdf,0x2748,0x6,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ForTesting.sln.lnk,2021-09-21 16:30:48,2021-09-24 16:38:22,2021-10-03 16:43:18,2021-06-11 17:24:57,2021-06-11 17:25:02,2021-09-24 16:38:19,1136,,D:\Trash\ForTesting,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Trash\ForTesting\ForTesting.sln,,,,My Computer\D:\Trash\ForTesting\ForTesting.sln,0x31EF6,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-06-11 16:49:37,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSB_100714_378.pdf.lnk,2021-09-25 17:45:57,2021-09-25 17:45:57,2021-10-03 16:43:18,2021-09-18 06:21:24,2021-09-18 06:21:39,2021-09-22 20:05:34,4922540,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSB_100714_378.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSB_100714_378.pdf,0x272D,0xB,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSB_100714_378.txt.lnk,2021-09-21 18:19:59,2021-09-25 17:46:13,2021-10-03 16:43:18,2021-09-21 18:19:57,2021-09-21 18:20:08,2021-09-25 17:42:51,43825,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSB_100714_378.txt,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSB_100714_378.txt,0x3638C,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSB_INFORM_210616.pdf.lnk,2021-09-24 20:21:35,2021-09-24 20:21:35,2021-10-03 16:43:18,2021-09-18 06:27:13,2021-09-18 06:27:14,2021-09-22 20:05:34,291167,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSB_INFORM_210616.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSB_INFORM_210616.pdf,0x2732,0x9,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSB_METREKOM_149_7_2_6-432.pdf.lnk,2021-09-24 19:53:02,2021-09-24 19:53:02,2021-10-03 16:43:18,2021-09-18 06:23:06,2021-09-18 06:23:46,2021-09-24 19:53:02,399341,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSB_METREKOM_149_7_2_6-432.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSB_METREKOM_149_7_2_6-432.pdf,0x272F,0x7,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSTEK_110213_17.pdf.lnk,2021-09-24 20:22:24,2021-09-24 20:22:24,2021-10-03 16:43:18,2021-09-18 06:15:57,2021-09-18 06:16:29,2021-09-24 20:22:24,402951,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSTEK_110213_17.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSTEK_110213_17.pdf,0x26FC,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSTEK_180421_77.pdf.lnk,2021-09-18 07:18:58,2021-09-24 19:04:28,2021-10-03 16:43:18,2021-09-18 07:18:41,2021-09-18 07:18:59,2021-09-24 19:04:28,410355,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSTEK_180421_77.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSTEK_180421_77.pdf,0x2749,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSTEK_INFSOOBSH_240_22_2637.txt.lnk,2021-09-22 19:45:16,2021-09-22 19:45:16,2021-10-03 16:43:18,2021-09-21 15:43:24,2021-09-21 17:47:16,2021-09-22 19:45:16,38506,,D:\Univer\5year\NPAs\Texts,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\FSTEK_INFSOOBSH_240_22_2637.txt,,,,My Computer\D:\Univer\5year\NPAs\Texts\FSTEK_INFSOOBSH_240_22_2637.txt,0x3633F,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
