SourceFile,SourceCreated,SourceModified,SourceAccessed,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,NetworkPath,CommonPath,Arguments,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,MACVendor,TrackerCreatedOn,ExtraBlocksPresent
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSTEK_METDOC_050221.txt.lnk,2021-09-26 07:42:12,2021-09-26 07:42:12,2021-10-03 16:43:18,2021-09-21 15:43:34,2021-09-21 17:47:16,2021-09-26 07:42:12,280090,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSTEK_METDOC_050221.txt,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FSTEK_METDOC_050221.txt,0x36341,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-24 19:44:55,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSTEK_METDOC_110214.pdf.lnk,2021-09-24 20:23:57,2021-09-25 17:33:53,2021-10-03 16:43:18,2021-09-18 06:16:51,2021-09-18 06:17:04,2021-09-25 17:33:53,1381497,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSTEK_METDOC_110214.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FSTEK_METDOC_110214.pdf,0x26FD,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FSTEK_METDOC_110214.txt.lnk,2021-09-22 19:56:56,2021-09-22 19:56:56,2021-10-03 16:43:18,2021-09-21 15:43:34,2021-09-21 17:47:16,2021-09-22 19:56:56,592866,,D:\Univer\5year\NPAs\Texts,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\FSTEK_METDOC_110214.txt,,,,My Computer\D:\Univer\5year\NPAs\Texts\FSTEK_METDOC_110214.txt,0x36342,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FZ-149.txt.lnk,2021-10-03 10:57:34,2021-10-03 10:57:34,2021-10-03 16:43:18,2021-09-21 18:21:53,2021-09-21 18:22:44,2021-10-01 16:03:42,491125,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FZ-149.txt,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\FZ-149.txt,0x36390,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\FZ-152.pdf.lnk,2021-09-24 20:26:04,2021-09-24 20:33:22,2021-10-03 16:43:18,2021-09-18 05:50:35,2021-09-18 05:51:17,2021-09-24 20:33:22,498826,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FZ-152.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\FZ-152.pdf,0x232C,0x15,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\GOST_R_59407-2021.txt.lnk,2021-09-22 19:40:10,2021-09-22 19:40:10,2021-10-03 16:43:18,2021-09-21 15:45:36,2021-09-21 17:47:16,2021-09-22 19:40:10,244639,,D:\Univer\5year\NPAs\Texts,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\GOST_R_59407-2021.txt,,,,My Computer\D:\Univer\5year\NPAs\Texts\GOST_R_59407-2021.txt,0x36347,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Helper.lnk,2021-09-24 16:38:02,2021-10-03 11:06:34,2021-10-03 16:43:18,2021-09-24 16:37:58,2021-09-24 16:38:02,2021-10-03 11:06:34,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\Utilities\Helper,,,,My Computer\D:\source\repos\InfoSec_Labs\Utilities\Helper,0x31F2B,0x2A,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Helper.sln.lnk,2021-09-24 16:38:02,2021-10-03 11:06:34,2021-10-03 16:43:18,2021-09-24 16:37:58,2021-09-24 16:38:02,2021-10-03 11:06:22,1124,,D:\source\repos\InfoSec_Labs\Utilities\Helper,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper.sln,,,,My Computer\D:\source\repos\InfoSec_Labs\Utilities\Helper\Helper.sln,0x36444,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\IMG_20190714_150121.jpg.lnk,2021-09-29 05:42:17,2021-09-29 05:42:17,2021-10-03 16:43:18,2021-09-29 05:20:30,2019-07-14 11:01:22,2021-09-29 05:40:17,3662278,,D:\Univer\Old\2 курс\New folder\Новая папка\.lipro,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\Old\2 курс\New folder\Новая папка\.lipro\IMG_20190714_150121.jpg,,,,My Computer\D:\Univer\Old\2 курс\New folder\Новая папка\.lipro\IMG_20190714_150121.jpg,0x670F7,0x3,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\InfoSec_Labs.lnk,2021-09-19 10:29:33,2021-09-22 20:05:03,2021-10-03 16:43:18,2021-09-19 10:29:16,2021-09-22 20:05:03,2021-09-22 20:05:03,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs,,,,My Computer\D:\source\repos\InfoSec_Labs,0x33E1D,0x7,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\IoCs.docx.lnk,2021-09-26 08:43:39,2021-09-26 09:36:31,2021-10-03 16:43:18,2021-09-26 08:43:36,2021-09-26 08:45:24,2021-09-26 08:45:24,12255,,D:\source\repos\usb_forensic,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\IoCs.docx,,,,My Computer\D:\source\repos\usb_forensic\IoCs.docx,0x37E03,0x3,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-24 19:44:55,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\IoCs.lnk,2021-10-02 20:02:20,2021-10-02 20:02:39,2021-10-03 16:43:18,2021-10-02 20:02:15,2021-10-02 20:02:39,2021-10-02 20:02:39,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\IoCs,,,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\IoCs,0x36311,0xA,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-10-02 08:14:08,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\IoCs.txt.lnk,2021-10-02 20:02:39,2021-10-02 20:02:39,2021-10-03 16:43:18,2021-10-02 20:02:30,2021-10-02 20:02:30,2021-10-02 20:02:30,0,,D:\source\repos\usb_forensic\Sources&IoCs\IoCs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\IoCs\IoCs.txt,,,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\IoCs\IoCs.txt,0x67DEA,0x3,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-10-02 08:14:08,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\KoAP.txt.lnk,2021-09-22 20:02:58,2021-09-22 20:02:58,2021-10-03 16:43:18,2021-09-21 15:46:36,2021-09-21 17:47:16,2021-09-22 20:02:58,4629485,,D:\Univer\5year\NPAs\Texts,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\5year\NPAs\Texts\KoAP.txt,,,,My Computer\D:\Univer\5year\NPAs\Texts\KoAP.txt,0x36348,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\LNKs.lnk,2021-10-03 16:41:51,2021-10-03 16:41:51,2021-10-03 16:43:18,2021-10-03 16:40:33,2021-10-03 16:40:33,2021-10-03 16:41:51,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\usb_forensic\Sources&IoCs\LNKs,,,,My Computer\D:\source\repos\usb_forensic\Sources&IoCs\LNKs,0x67EF3,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-10-03 16:04:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Local Disk (D) (2).lnk,2021-05-25 13:08:55,2021-10-02 06:16:07,2021-10-03 16:43:18,2021-05-25 08:49:12,2021-10-02 06:16:07,2021-10-02 06:16:07,8192,,,"FileAttributeHidden, FileAttributeSystem, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\,,,,My Computer\D:,,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 08:40:57,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Local Disk (D) (3).lnk,2021-06-09 15:12:04,2021-10-02 06:16:07,2021-10-03 16:43:18,2021-05-25 08:49:12,2021-10-02 06:16:07,2021-10-02 06:16:07,8192,,,"FileAttributeHidden, FileAttributeSystem, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\,,,,My Computer\D:,,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 08:40:57,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Local Disk (D).lnk,2021-05-25 13:08:55,2021-05-25 19:06:16,2021-10-03 16:43:18,2021-05-25 08:49:12,2021-05-25 19:06:16,2021-05-25 19:06:16,4096,,,"FileAttributeHidden, FileAttributeSystem, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\,,,,My Computer\D:,,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-05-25 08:40:57,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\LR1_Rules.xlsx.lnk,2021-09-18 16:27:32,2021-09-24 17:24:35,2021-10-03 16:43:18,2021-09-19 10:29:25,2021-09-19 10:36:59,2021-09-24 17:24:35,15948,,D:\source\repos\InfoSec_Labs\REZAS,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\REZAS\LR1_Rules.xlsx,,,,My Computer\D:\source\repos\InfoSec_Labs\REZAS\LR1_Rules.xlsx,0x35F8B,0x6,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ms-gamingoverlay--- (2).lnk,2021-06-18 21:54:37,2021-08-22 16:33:42,2021-10-03 16:43:18,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Internet Explorer (Homepage)\ms-gamingoverlay:///,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ms-gamingoverlay--- (3).lnk,2021-08-22 20:37:57,2021-10-01 13:07:03,2021-10-03 16:43:18,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Internet Explorer (Homepage)\ms-gamingoverlay:///,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ms-gamingoverlay---.lnk,2021-05-26 08:53:19,2021-06-18 19:16:05,2021-10-03 16:43:18,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Internet Explorer (Homepage)\ms-gamingoverlay:///,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ms-gamingoverlay--kglcheck-.lnk,2021-07-21 16:31:04,2021-10-01 13:07:02,2021-10-03 16:43:18,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Internet Explorer (Homepage)\ms-gamingoverlay://kglcheck/,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ms-settings-connectabledevicesdevicediscovery (2).lnk,2021-08-16 11:57:00,2021-08-24 13:43:03,2021-10-03 16:43:18,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Internet Explorer (Homepage)\ms-settings-connectabledevices:devicediscovery,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ms-settings-connectabledevicesdevicediscovery.lnk,2021-07-07 15:50:05,2021-08-14 21:29:15,2021-10-03 16:43:18,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Internet Explorer (Homepage)\ms-settings-connectabledevices:devicediscovery,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\ms-settingssound.lnk,2021-07-07 15:50:31,2021-07-07 16:00:57,2021-10-03 16:43:18,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking",(None),,,,,,,Internet Explorer (Homepage)\ms-settings:sound,,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\New folder.lnk,2021-09-29 05:20:44,2021-09-29 05:28:17,2021-10-03 16:43:18,2021-09-27 16:44:52,2021-09-29 05:20:25,2021-09-29 05:28:17,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\Old\2 курс\New folder,,,,My Computer\D:\Univer\Old\2 курс\New folder,0x66DE2,0x2,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-27 16:37:00,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Old.lnk,2021-09-21 17:29:39,2021-09-27 16:36:41,2021-10-03 16:43:18,2021-09-27 16:36:39,2021-09-27 16:36:39,2021-09-27 16:36:41,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Univer\Old,,,,My Computer\D:\Univer\Old,0x330C4,0xD,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-24 19:44:55,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\PDFs.lnk,2021-09-21 17:58:52,2021-09-25 17:45:57,2021-10-03 16:43:18,2021-09-21 17:58:50,2021-09-24 20:33:26,2021-09-25 17:45:57,8192,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,0x3635F,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\pdftotext.zip.lnk,2021-09-21 17:46:55,2021-09-21 17:46:55,2021-10-03 16:43:18,2021-09-21 17:46:52,2021-09-21 17:46:54,2021-09-21 17:46:55,7416453,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\pdftotext.zip,,,,My Computer\D:\Downloads\pdftotext.zip,0x0,,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\PDn.lnk,2021-09-22 20:04:53,2021-10-03 08:07:05,2021-10-03 16:43:18,2021-09-22 20:04:49,2021-09-26 08:06:39,2021-10-03 08:07:05,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn,0x36236,0x1B,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\PDn_DocsList.docx.lnk,2021-09-22 18:53:13,2021-09-24 18:56:28,2021-10-03 16:43:18,2021-09-22 18:53:13,2021-09-24 18:35:55,2021-09-24 18:36:19,17828,,D:\source\repos\InfoSec_Labs\PDn,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\PDn_DocsList.docx,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\PDn_DocsList.docx,0x36284,0x15,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\PDn_DocsRegulations.xlsx.lnk,2021-09-22 19:23:00,2021-10-03 08:07:05,2021-10-03 16:43:18,2021-09-22 19:23:01,2021-09-26 07:54:22,2021-10-03 08:07:05,14383,,D:\source\repos\InfoSec_Labs\PDn,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\PDn_DocsRegulations.xlsx,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\PDn_DocsRegulations.xlsx,0x373B2,0xC,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\PP_RF_011112_1119.pdf.lnk,2021-09-25 17:45:20,2021-09-25 17:45:20,2021-10-03 16:43:18,2021-09-18 06:00:33,2021-09-18 06:01:05,2021-09-25 17:45:20,95737,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\PP_RF_011112_1119.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\PP_RF_011112_1119.pdf,0x240C,0x3,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\PP_RF_011112_1119.txt.lnk,2021-09-22 19:38:29,2021-09-26 07:47:36,2021-10-03 16:43:18,2021-09-21 15:46:36,2021-09-21 17:47:16,2021-09-26 07:47:36,23655,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\PP_RF_011112_1119.txt,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\Texts\PP_RF_011112_1119.txt,0x36349,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-22 18:49:19,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\PP_RF_150908_687.pdf.lnk,2021-09-24 19:44:56,2021-09-24 19:48:42,2021-10-03 16:43:18,2021-09-18 06:02:42,2021-09-18 06:03:02,2021-09-24 19:48:42,89756,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\PP_RF_150908_687.pdf,,,,My Computer\D:\source\repos\InfoSec_Labs\PDn\NPAs\PDFs\PP_RF_150908_687.pdf,0x242B,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-15 18:41:12,"TrackerDataBaseBlock, PropertyStoreDataBlock"
