BagPath,Slot,NodeSlot,MRUPosition,AbsolutePath,ShellType,Value,ChildBags,CreatedOn,ModifiedOn,AccessedOn,LastWriteTime,MFTEntry,MFTSequenceNumber,ExtensionBlockCount,FirstInteracted,LastInteracted,HasExplored,Miscellaneous
BagMRU\1\0\6\0,0,86,0,Desktop\My Computer\D:\Steam\steamapps\common,Directory,common,3,,,,2021-06-12 20:24:01,0,,1,,2021-06-12 20:24:01,True,
BagMRU\1\0\6\0\0,0,64,2,Desktop\My Computer\D:\Steam\steamapps\common\wallpaper_engine,Directory,wallpaper_engine,0,2021-05-25 14:04:22,2021-05-25 19:02:46,2021-05-28 13:42:40,2021-07-01 16:28:36,0,,1,2021-05-28 13:44:58,,True,
BagMRU\1\0\6\0\0,1,87,1,Desktop\My Computer\D:\Steam\steamapps\common\Fallout 3 goty,Directory,Fallout 3 goty,0,2021-06-12 19:49:18,2021-06-12 20:18:06,2021-06-12 20:18:06,2021-07-01 16:28:36,204958,5,1,2021-06-12 20:24:04,,True,NTFS file system
BagMRU\1\0\6\0\0,2,124,0,Desktop\My Computer\D:\Steam\steamapps\common\STALKER Shadow of Chernobyl,Directory,STALKER Shadow of Chernobyl,3,2021-06-30 14:39:08,2021-07-01 16:06:48,2021-07-01 16:06:48,2021-07-01 16:28:36,222914,3,1,,2021-07-01 16:28:36,True,NTFS file system
BagMRU\1\0\6\0\0\2,0,125,0,Desktop\My Computer\D:\Steam\steamapps\common\STALKER Shadow of Chernobyl\bin,Directory,bin,0,2021-06-30 15:27:26,2021-06-30 15:27:26,2021-07-01 16:05:22,2021-07-01 16:29:58,223025,2,1,2021-07-01 16:28:40,2021-07-01 16:29:58,True,NTFS file system
BagMRU\1\0\6\0\0\2,1,126,2,Desktop\My Computer\D:\Steam\steamapps\common\STALKER Shadow of Chernobyl\mods,Directory,mods,0,2021-06-30 15:27:26,2021-06-30 15:27:26,2021-07-01 16:05:26,2021-07-01 16:29:58,223026,2,1,2021-07-01 16:29:49,,True,NTFS file system
BagMRU\1\0\6\0\0\2,2,127,1,Desktop\My Computer\D:\Steam\steamapps\common\STALKER Shadow of Chernobyl\_appdata_,Directory,_appdata_,0,2021-06-30 14:39:12,2021-07-01 16:05:26,2021-07-01 16:06:10,2021-07-01 16:29:58,222924,2,1,2021-07-01 16:29:54,,True,NTFS file system
BagMRU\1\0\9,0,95,0,Desktop\My Computer\D:\Android\android-sdk,Directory,android-sdk,1,2021-05-25 13:47:16,2021-06-11 16:36:40,2021-06-14 10:08:02,2021-06-14 10:21:32,82071,1,1,,2021-06-14 10:21:32,True,NTFS file system
BagMRU\1\0\9\0,0,96,0,Desktop\My Computer\D:\Android\android-sdk\cmdline-tools,Directory,cmdline-tools,1,2021-06-11 16:28:38,2021-06-11 16:28:38,2021-06-14 10:15:22,2021-06-14 10:21:34,8914,2,1,,2021-06-14 10:21:34,True,NTFS file system
BagMRU\1\0\9\0\0,0,97,0,Desktop\My Computer\D:\Android\android-sdk\cmdline-tools\2.1,Directory,2.1,1,2021-06-11 16:28:38,2021-06-11 16:28:38,2021-06-11 16:36:36,2021-06-14 10:21:35,8916,2,1,,2021-06-14 10:21:35,True,NTFS file system
BagMRU\1\0\9\0\0\0,0,98,0,Desktop\My Computer\D:\Android\android-sdk\cmdline-tools\2.1\bin,Directory,bin,0,2021-06-11 16:28:38,2021-06-11 16:28:38,2021-06-11 16:36:36,2021-06-14 10:21:37,8923,2,1,2021-06-14 10:21:37,2021-06-14 10:21:37,True,NTFS file system
BagMRU\1\1,0,9,5,Desktop\My Computer\C:\Windows.old,Directory,Windows.old,0,2021-05-25 06:54:08,2021-05-25 09:35:20,2021-05-25 09:35:20,2021-10-03 15:55:49,527574,26,1,2021-05-25 13:11:22,,True,NTFS file system
BagMRU\1\1,1,10,4,Desktop\My Computer\C:\Program Files (x86),Directory,Program Files (x86),0,2021-05-25 06:49:58,2021-05-25 11:09:52,2021-05-25 13:04:34,2021-10-03 15:55:49,406294,25,1,2021-05-25 13:11:27,,True,NTFS file system
BagMRU\1\1,2,11,2,Desktop\My Computer\C:\Program Files,Directory,Program Files,5,2021-05-25 06:49:58,2021-05-25 10:47:40,2021-05-25 13:04:52,2021-10-03 15:55:49,405868,10,1,,,True,NTFS file system
BagMRU\1\1,3,12,0,Desktop\My Computer\C:\Users,Directory,Users,2,2021-05-25 06:45:30,2021-05-25 10:45:48,2021-05-25 13:04:50,2021-10-03 15:55:49,84737,1551,1,,2021-10-03 15:55:49,True,NTFS file system
BagMRU\1\1,4,0,3,Desktop\My Computer\C:\ProgramData,Directory,ProgramData,1,2021-05-25 06:50:00,2021-05-25 13:12:52,2021-05-25 13:12:52,2021-10-03 15:55:49,407278,38,1,,,False,NTFS file system
BagMRU\1\1,5,66,1,Desktop\My Computer\C:\Windows,Directory,Windows,4,2021-05-25 06:45:30,2021-05-28 06:07:22,2021-05-29 14:23:30,2021-10-03 15:55:49,84735,44,1,,,True,NTFS file system
BagMRU\1\1\2,0,0,4,Desktop\My Computer\C:\Program Files\Microsoft SQL Server,Directory,Microsoft SQL Server,1,,,,2021-09-28 16:49:34,0,,1,,,False,
BagMRU\1\1\2,1,91,3,Desktop\My Computer\C:\Program Files\Android,Directory,Android,1,2021-05-25 13:45:58,2021-05-25 13:45:58,2021-06-14 10:08:02,2021-09-28 16:49:34,47771,62,1,,,True,NTFS file system
BagMRU\1\1\2,2,109,2,Desktop\My Computer\C:\Program Files\OpenSSL-Win64,Directory,OpenSSL-Win64,1,2021-06-14 10:58:04,2021-06-14 10:58:16,2021-06-14 10:58:16,2021-09-28 16:49:34,105767,22,1,,,True,NTFS file system
BagMRU\1\1\2,3,226,1,Desktop\My Computer\C:\Program Files\Agnitum,Directory,Agnitum,2,2021-09-12 08:51:18,2021-09-15 17:26:42,2021-09-15 18:21:58,2021-09-28 16:49:34,16094,105,1,,,True,NTFS file system
BagMRU\1\1\2,4,312,0,Desktop\My Computer\C:\Program Files\Common Files,Directory,Common Files,1,2021-05-25 06:49:58,2021-09-19 07:07:42,2021-09-28 16:35:06,2021-09-28 16:49:34,405872,10,1,,2021-09-28 16:49:34,True,NTFS file system
BagMRU\1\1\2\0,0,0,0,Desktop\My Computer\C:\Program Files\Microsoft SQL Server\150,Directory,150,1,,,,2021-05-25 13:53:34,0,,1,,2021-05-25 13:53:34,False,
BagMRU\1\1\2\0\0,0,0,0,Desktop\My Computer\C:\Program Files\Microsoft SQL Server\150\SSEI,Directory,SSEI,1,,,,2021-05-25 13:53:34,0,,1,,2021-05-25 13:53:34,False,
BagMRU\1\1\2\0\0\0,0,20,0,Desktop\My Computer\C:\Program Files\Microsoft SQL Server\150\SSEI\Resources,Directory,Resources,0,2021-05-25 13:52:42,2021-05-25 13:52:42,2021-05-25 13:52:42,2021-05-25 13:53:34,0,,1,2021-05-25 13:53:34,2021-05-25 13:53:34,True,
BagMRU\1\1\2\1,0,92,0,Desktop\My Computer\C:\Program Files\Android\jdk,Directory,jdk,1,2021-05-25 13:45:58,2021-05-25 13:45:58,2021-06-14 10:08:02,2021-06-14 10:21:01,47875,38,1,,2021-06-14 10:21:01,True,NTFS file system
BagMRU\1\1\2\1\0,0,93,0,Desktop\My Computer\C:\Program Files\Android\jdk\microsoft_dist_openjdk_1.8.0.25,Directory,microsoft_dist_openjdk_1.8.0.25,1,2021-05-25 13:45:58,2021-05-25 13:46:02,2021-06-14 10:08:02,2021-06-14 10:21:03,48398,45,1,,2021-06-14 10:21:03,True,NTFS file system
BagMRU\1\1\2\1\0\0,0,0,0,Desktop\My Computer\C:\Program Files\Android\jdk\microsoft_dist_openjdk_1.8.0.25\jre,Directory,jre,1,2021-05-25 13:45:58,2021-05-25 13:46:00,2021-06-14 10:08:02,2021-06-14 10:22:16,53609,39,1,,2021-06-14 10:22:16,False,NTFS file system
BagMRU\1\1\2\1\0\0\0,0,103,0,Desktop\My Computer\C:\Program Files\Android\jdk\microsoft_dist_openjdk_1.8.0.25\jre\bin,Directory,bin,0,2021-05-25 13:45:58,2021-05-25 13:45:58,2021-06-14 10:08:02,2021-06-14 10:22:16,53660,107,1,2021-06-14 10:22:16,2021-06-14 10:22:16,True,NTFS file system
BagMRU\1\1\2\2,0,110,0,Desktop\My Computer\C:\Program Files\OpenSSL-Win64\bin,Directory,bin,0,2021-06-14 10:58:04,2021-06-14 10:58:04,2021-06-14 10:58:16,2021-06-14 10:58:56,110541,18,1,2021-06-14 10:58:56,2021-06-14 10:58:56,True,NTFS file system
BagMRU\1\1\2\3,0,227,1,Desktop\My Computer\C:\Program Files\Agnitum\Outpost Security Suite Pro,Directory,Outpost Security Suite Pro,0,2021-09-15 17:26:42,2021-09-15 19:40:50,2021-09-15 19:40:50,2021-09-15 18:52:09,140397,18,1,2021-09-15 18:43:52,,True,NTFS file system
BagMRU\1\1\2\3,1,228,0,Desktop\My Computer\C:\Program Files\Agnitum\Outpost Firewall Pro,Directory,Outpost Firewall Pro,0,2021-09-12 08:51:18,2021-09-12 10:17:04,2021-09-15 18:04:12,2021-09-15 18:52:09,16116,90,1,2021-09-15 18:44:14,2021-09-15 18:52:09,True,NTFS file system
BagMRU\1\1\2\4,0,310,0,Desktop\My Computer\C:\Program Files\Common Files\AV,Directory,AV,2,2021-05-25 11:10:16,2021-09-19 07:07:42,2021-09-28 16:35:06,2021-09-28 16:50:02,18201,81,1,,2021-09-28 16:50:02,True,NTFS file system
BagMRU\1\1\2\4\0,0,309,1,Desktop\My Computer\C:\Program Files\Common Files\AV\Kaspersky Security Cloud,Directory,Kaspersky Security Cloud,0,2021-05-25 11:10:16,2021-09-12 10:17:08,2021-09-28 16:47:56,2021-09-28 16:49:59,157950,16,1,2021-09-28 16:49:34,,True,NTFS file system
BagMRU\1\1\2\4\0,1,311,0,Desktop\My Computer\C:\Program Files\Common Files\AV\Kaspersky Lab,Directory,Kaspersky Lab,0,2021-05-25 11:10:16,2021-05-25 11:10:16,2021-09-27 16:37:40,2021-09-28 16:49:59,18319,173,1,2021-09-28 16:49:40,2021-09-28 16:49:59,True,NTFS file system
BagMRU\1\1\3,0,131,0,Desktop\My Computer\C:\Users\Klim,Directory,Klim,3,2021-05-25 08:43:38,2021-05-25 13:56:26,2021-05-25 16:59:54,2021-10-03 15:55:49,4454,52,1,,2021-10-03 15:55:49,True,NTFS file system
BagMRU\1\1\3,1,317,1,Desktop\My Computer\C:\Users\Default,Directory,Default,1,2021-05-25 06:45:30,2021-05-26 09:01:16,2021-09-28 18:30:26,2021-10-03 15:55:49,84808,15,1,,,True,NTFS file system
BagMRU\1\1\3\0,0,28,2,Desktop\My Computer\C:\Users\Klim\Downloads,Directory,Downloads,0,2021-05-25 08:43:38,2021-05-25 17:47:34,2021-05-25 17:47:34,2021-09-14 17:25:05,4464,147,1,2021-05-25 17:47:39,,True,NTFS file system
BagMRU\1\1\3\0,1,170,0,Desktop\My Computer\C:\Users\Klim\AppData,Directory,AppData,2,,,,2021-09-14 17:25:05,0,,1,,2021-09-14 17:25:05,True,
BagMRU\1\1\3\0,2,132,1,Desktop\My Computer\C:\Users\Klim\Videos,Directory,Videos,1,2021-05-25 08:43:38,2021-07-07 16:46:26,2021-07-07 16:46:26,2021-09-14 17:25:05,4458,27,1,,,True,NTFS file system
BagMRU\1\1\3\0\1,0,285,1,Desktop\My Computer\C:\Users\Klim\AppData\Local,Directory,Local,3,,,,2021-09-28 16:56:12,0,,1,,,True,
BagMRU\1\1\3\0\1,1,221,0,Desktop\My Computer\C:\Users\Klim\AppData\Roaming,Directory,Roaming,2,,,,2021-09-28 16:56:12,0,,1,,2021-09-28 16:56:12,True,
BagMRU\1\1\3\0\1\0,0,121,2,Desktop\My Computer\C:\Users\Klim\AppData\Local\Temp,Directory,Temp,0,2021-05-25 08:43:38,2021-06-28 14:38:20,2021-06-28 14:38:20,2021-09-28 16:56:02,4488,353,2,2021-06-28 14:45:17,,True,NTFS file system
BagMRU\1\1\3\0\1\0,1,286,1,Desktop\My Computer\C:\Users\Klim\AppData\Local\Temp,Directory,Temp,0,2021-05-25 08:43:38,2021-09-26 16:47:38,2021-09-26 16:47:38,2021-09-28 16:56:02,4488,353,1,2021-09-26 16:48:31,,True,NTFS file system
BagMRU\1\1\3\0\1\0,2,315,0,Desktop\My Computer\C:\Users\Klim\AppData\Local\Kaspersky Lab,Directory,Kaspersky Lab,0,2021-05-25 13:05:52,2021-05-25 13:05:52,2021-09-28 16:52:12,2021-09-28 16:56:02,22371,70,1,2021-09-28 16:56:02,2021-09-28 16:56:02,True,NTFS file system
BagMRU\1\1\3\0\1\1,0,222,0,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft,Directory,Microsoft,1,,,,2021-10-03 15:55:49,0,,1,,2021-10-03 15:55:49,True,
BagMRU\1\1\3\0\1\1,1,316,1,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\KasperskyUpgradeLogs,Directory,KasperskyUpgradeLogs,0,2021-09-24 16:34:24,2021-09-28 16:47:56,2021-09-28 16:49:48,2021-10-03 15:55:49,21692,187,1,2021-09-28 16:56:19,,True,NTFS file system
BagMRU\1\1\3\0\1\1\0,0,223,0,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows,Directory,Windows,2,,,,2021-09-14 17:25:09,0,,1,,2021-09-14 17:25:09,True,
BagMRU\1\1\3\0\1\1\0\0,0,0,1,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Start Menu,Directory,Start Menu,1,,,,2021-10-03 16:42:36,0,,1,,,False,
BagMRU\1\1\3\0\1\1\0\0,1,0,0,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent,Directory,Recent,0,2021-05-25 08:43:38,2021-09-14 17:26:52,2021-09-14 17:26:54,,4481,113,2,,,False,NTFS file system
BagMRU\1\1\3\0\1\1\0\0\0,0,0,0,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Start Menu\Programs,Directory,Programs,3,,,,2021-08-16 14:36:08,0,,1,,2021-08-16 14:36:08,False,
BagMRU\1\1\3\0\1\1\0\0\0\0,0,169,2,"Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\GitHub, Inc",Directory,"GitHub, Inc",0,2021-05-25 13:05:54,2021-08-15 19:30:48,2021-08-16 14:05:18,2021-10-03 15:55:49,22381,191,1,2021-08-16 14:36:08,,True,NTFS file system
BagMRU\1\1\3\0\1\1\0\0\0\0,1,189,1,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Discord Inc,Directory,Discord Inc,0,2021-05-25 13:30:42,2021-05-25 13:30:42,2021-09-04 15:36:18,2021-10-03 15:55:49,39626,6,1,2021-09-04 15:37:51,,True,NTFS file system
BagMRU\1\1\3\0\1\1\0\0\0\0,2,0,0,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Qt,Directory,Qt,1,2021-08-16 14:27:54,2021-08-16 14:28:42,2021-10-03 15:13:44,2021-10-03 15:55:49,20638,173,1,,2021-10-03 15:55:49,False,NTFS file system
BagMRU\1\1\3\0\1\1\0\0\0\0\2,0,0,0,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Qt\6.1.2,Directory,6.1.2,1,2021-08-16 14:28:42,2021-08-16 14:28:42,2021-10-03 15:13:44,2021-10-03 15:55:49,21177,251,1,,2021-10-03 15:55:49,False,NTFS file system
BagMRU\1\1\3\0\1\1\0\0\0\0\2\0,0,363,0,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Qt\6.1.2\MinGW 8.1.0 (64-bit),Directory,MinGW 8.1.0 (64-bit),0,2021-08-16 14:28:42,2021-08-16 14:28:42,2021-10-03 15:13:44,2021-10-03 15:55:49,21178,195,1,2021-10-03 15:55:49,2021-10-03 15:55:49,True,NTFS file system
BagMRU\1\1\3\0\1\1\0\0\1,0,225,0,Desktop\My Computer\C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations,Directory,AutomaticDestinations,0,2021-05-25 08:45:06,2021-09-14 17:07:54,2021-09-14 17:07:54,2021-09-14 17:28:52,5658,33,1,2021-09-14 17:28:52,2021-09-14 17:28:52,False,NTFS file system
BagMRU\1\1\3\0\2,0,133,0,Desktop\My Computer\C:\Users\Klim\Videos\Captures,Directory,Captures,0,2021-05-26 08:53:20,2021-05-26 08:53:20,2021-07-07 17:03:52,2021-07-07 17:07:31,22503,48,1,2021-07-07 17:07:31,2021-07-07 17:07:31,True,NTFS file system
BagMRU\1\1\3\1,0,318,0,Desktop\My Computer\C:\Users\Default\AppData,Directory,AppData,2,2021-05-25 06:50:00,2021-05-25 06:50:00,2021-09-28 17:23:48,2021-09-28 18:50:04,407855,9,1,,2021-09-28 18:50:04,True,NTFS file system
BagMRU\1\1\3\1\0,0,319,1,Desktop\My Computer\C:\Users\Default\AppData\Local,Directory,Local,0,2021-05-25 06:50:00,2021-05-25 11:10:36,2021-09-28 17:23:44,2021-09-28 18:50:12,407856,9,1,2021-09-28 18:50:05,,True,NTFS file system
BagMRU\1\1\3\1\0,1,320,0,Desktop\My Computer\C:\Users\Default\AppData\Roaming,Directory,Roaming,1,2021-05-25 06:50:00,2021-05-25 06:50:00,2021-09-28 17:23:48,2021-09-28 18:50:12,407876,9,1,,2021-09-28 18:50:12,True,NTFS file system
BagMRU\1\1\3\1\0\1,0,321,0,Desktop\My Computer\C:\Users\Default\AppData\Roaming\Microsoft,Directory,Microsoft,2,2021-05-25 06:50:00,2021-05-25 06:50:00,2021-09-28 17:23:48,2021-09-28 18:50:12,407877,11,1,,2021-09-28 18:50:12,True,NTFS file system
BagMRU\1\1\3\1\0\1\0,0,322,1,Desktop\My Computer\C:\Users\Default\AppData\Roaming\Microsoft\Windows,Directory,Windows,0,2021-05-25 06:50:00,2021-05-25 06:50:00,2021-09-28 17:23:46,2021-09-28 18:50:16,407880,9,1,2021-09-28 18:50:13,,True,NTFS file system
BagMRU\1\1\3\1\0\1\0,1,323,0,Desktop\My Computer\C:\Users\Default\AppData\Roaming\Microsoft\Internet Explorer,Directory,Internet Explorer,0,2021-05-25 06:50:00,2021-05-25 06:50:00,2021-09-28 17:23:48,2021-09-28 18:50:16,407878,9,1,2021-09-28 18:50:16,2021-09-28 18:50:16,True,NTFS file system
BagMRU\1\1\4,0,0,0,Desktop\My Computer\C:\ProgramData\Microsoft,Directory,Microsoft,2,2021-05-25 06:50:00,2021-05-25 13:12:52,2021-05-25 13:12:52,2021-05-25 13:22:31,407279,18,1,,2021-05-25 13:22:31,False,NTFS file system
BagMRU\1\1\4\0,0,0,1,Desktop\My Computer\C:\ProgramData\Microsoft\VisualStudio,Directory,VisualStudio,1,2021-05-25 13:12:52,2021-05-25 13:12:52,2021-05-25 13:12:52,2021-06-26 07:09:10,22760,169,1,,,False,NTFS file system
BagMRU\1\1\4\0,1,0,0,Desktop\My Computer\C:\ProgramData\Microsoft\Windows,Directory,Windows,1,,,,2021-06-26 07:09:10,0,,1,,2021-06-26 07:09:10,False,
BagMRU\1\1\4\0\0,0,15,0,Desktop\My Computer\C:\ProgramData\Microsoft\VisualStudio\Packages,Directory,Packages,0,2021-05-25 13:12:52,2021-05-25 13:12:52,2021-05-25 13:12:52,2021-05-25 13:22:31,22761,124,1,2021-05-25 13:22:31,2021-05-25 13:22:31,False,NTFS file system
BagMRU\1\1\4\0\1,0,0,0,Desktop\My Computer\C:\ProgramData\Microsoft\Windows\Start Menu,Directory,Start Menu,1,,,,2021-06-26 07:09:10,0,,1,,2021-06-26 07:09:10,False,
BagMRU\1\1\4\0\1\0,0,119,0,Desktop\My Computer\C:\ProgramData\Microsoft\Windows\Start Menu\Programs,Directory,Programs,0,,,,2021-06-26 07:09:10,0,,1,2021-06-26 07:09:10,2021-06-26 07:09:10,True,
BagMRU\1\1\5,0,67,0,Desktop\My Computer\C:\Windows\System32,Directory,System32,2,2021-05-25 06:45:30,2021-05-29 12:29:10,2021-05-29 14:37:22,2021-10-01 16:03:02,101386,13,1,,2021-10-01 16:03:02,True,NTFS file system
BagMRU\1\1\5,1,0,2,Desktop\My Computer\C:\Windows\appcompat,Directory,appcompat,1,,,,2021-10-01 16:03:02,0,,1,,,False,
BagMRU\1\1\5,2,191,3,Desktop\My Computer\C:\Windows\INF,Directory,INF,0,2021-05-25 06:48:58,2021-09-12 09:24:46,2021-09-12 09:24:46,2021-10-01 16:03:02,0,,1,2021-09-12 09:37:25,,True,
BagMRU\1\1\5,3,344,1,Desktop\My Computer\C:\Windows\prefetch,Directory,prefetch,0,2021-05-25 06:50:00,2021-09-29 18:06:02,2021-09-29 18:09:42,2021-10-01 16:03:02,408776,9,1,2021-09-29 18:33:20,,True,NTFS file system
BagMRU\1\1\5\0,0,349,1,Desktop\My Computer\C:\Windows\System32\config,Directory,config,0,2021-05-25 06:45:30,2021-09-28 17:23:26,2021-10-01 14:45:16,2021-10-02 08:02:45,101516,14,1,2021-10-01 16:03:04,,True,NTFS file system
BagMRU\1\1\5\0,1,355,0,Desktop\My Computer\C:\Windows\System32\sru,Directory,sru,0,2021-05-25 06:50:00,2021-10-02 07:50:02,2021-10-02 07:50:08,2021-10-02 08:02:45,409298,9,1,2021-10-02 08:02:45,2021-10-02 08:02:45,True,NTFS file system
BagMRU\1\1\5\1,0,190,0,Desktop\My Computer\C:\Windows\appcompat\Programs,Directory,Programs,0,2021-05-25 06:50:00,2021-09-12 10:17:14,2021-09-12 09:21:04,2021-09-12 09:34:49,0,,1,2021-09-12 09:34:49,2021-09-12 09:34:49,True,
